price,price_m2,area_m2,address,url
,,Plotas,,
150 000 €,2 239                                    €/m²,67,Justiniškės Rygos g.,https://www.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-parduodamas-sviesus-ir-tvarkingas-kambariu-1-3600528/?search_pos=1459
117 999 €,2 673                                    €/m²,44.1,Naujamiestis Savanorių pr.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-savanoriu-pr-parduodamas-kambariu-butas-savanoriu-pr-1-3606914/?search_pos=1460
148 000 €,2 304                                    €/m²,64.2,Viršuliškės Viršuliškių g.,https://www.aruodas.lt/butai-vilniuje-virsuliskese-virsuliskiu-g-patogioje-virsuliskiu-vietoje-parduodamas-1-3600472/?search_pos=1461
42 800 €,1 220                                    €/m²,35.1,Salininkai Vaikų g.,https://www.aruodas.lt/butai-vilniuje-salininkuose-vaiku-g-parduodamas-kambariu-butas-salininkuose-1-3600456/?search_pos=1462
159 200 €,2 601                                    €/m²,61.2,Lazdynai Architektų g.,https://www.aruodas.lt/butai-vilniuje-lazdynuose-architektu-g-parduodamas-graziai-irengtas-triju-kambariu-1-3601208/?search_pos=1463
149 000 €,2 980                                    €/m²,50,Šeškinė Musninkų g.,https://www.aruodas.lt/butai-vilniuje-seskineje-musninku-g-ieskote-jaukaus-puikaus-priziureto-ir-1-3600436/?search_pos=1464
189 900 €,4 174                                    €/m²,45.5,Visoriai Visorių g.,https://www.aruodas.lt/butai-vilniuje-visoriuose-visoriu-g-parduodamas-pilnai-irengtas-butas-visoriu-g-1-3607222/?search_pos=1465
470 000 €,3 978                                    €/m²,118.2,Antakalnis Gailestingųjų Seserų g.,https://www.aruodas.lt/butai-vilniuje-antakalnyje-gailestinguju-seseru-g-parduodamas-erdvus-ir-unikalus-butas-1-3604006/?search_pos=1466
217 000 €,3 403                                    €/m²,63.8,Antakalnis Antakalnio g.,https://www.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-antakalnyje-parduodamas-naujai-suremontuotas-1-3581407/?search_pos=1467
185 000 €,3 453                                    €/m²,53.6,Fabijoniškės Fabijoniškių g.,https://www.aruodas.lt/butai-vilniuje-fabijoniskese-fabijoniskiu-g-parduodamas-kokybiskai-irengtas-kambariu-1-3581403/?search_pos=1468
59 600 €,3 311                                    €/m²,18,Naujamiestis Naugarduko g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-naugarduko-g-parduodamas-jaukus-studio-tipo-butas-salia-1-3518403/?search_pos=1469
179 000 €,3 978                                    €/m²,45,Burbiškės Burbiškių g.,https://www.aruodas.lt/butai-vilniuje-burbiskes-burbiskiu-g-parduodamas-butas-nuostabioje-vilniaus-1-3563913/?search_pos=1470
134 500 €,3 397                                    €/m²,39.6,Naujamiestis Smolensko g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-smolensko-g-naujos-statybos-projekte-parduodami-1-3581293/?search_pos=1471
325 555 €,3 853                                    €/m²,84.5,Antakalnis Pylimėlių g.,https://www.aruodas.lt/butai-vilniuje-antakalnyje-pylimeliu-g-erdvus-kokybiskai-irengtas-butas-1-3581279/?search_pos=1472
435 000 €,4 529                                    €/m²,96,Antakalnis Smėlio g.,https://www.aruodas.lt/butai-vilniuje-antakalnyje-smelio-g-parduodamas-kokybiskas-ir-jaukus-kambariu-1-3581193/?search_pos=1473
85 000 €,5 484                                    €/m²,15.5,Šnipiškės A. Juozapavičiaus g.,https://www.aruodas.lt/butai-vilniuje-snipiskese-a-juozapaviciaus-g-be-tarpininku-parduodu-jauku-funkcionaliai-1-3581103/?search_pos=1474
149 999 €,3 478                                    €/m²,43.1,Baltupiai Kalvarijų g.,https://www.aruodas.lt/butai-vilniuje-baltupiuose-kalvariju-g-parduodamas-jaukus-patogiai-isplanuotas-1-3600110/?search_pos=1475
,,Plotas,,
550 000 €,5 316                                    €/m²,103.5,Užupis Polocko g.,https://www.aruodas.lt/butai-vilniuje-uzupyje-polocko-g--ideali-vieta-susikurti-svajoniu-namus-1-3600212/?search_pos=1476
190 000 €,2 740                                    €/m²,69.3,Justiniškės Viršilų g.,https://www.aruodas.lt/butai-vilniuje-justiniskese-virsilu-g-parduodamas-jaukus-kambariu-butas-su-1-3595442/?search_pos=1477
419 000 €,5 372                                    €/m²,78,Senamiestis Tilto g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-tilto-g-verta-zinoti-metru-iki-katedros-1-3608202/?search_pos=1478
110 000 €,2 340                                    €/m²,47,Lazdynai Erfurto g.,https://www.aruodas.lt/butai-vilniuje-lazdynuose-erfurto-g-parduodamas-kambariu-butas-tinkamas-1-3603944/?search_pos=1479
250 000 €,4 270                                    €/m²,58.6,Šnipiškės Daugėliškio g.,https://www.aruodas.lt/butai-vilniuje-snipiskese-daugeliskio-g-parduoda-savininkas-brokeriu-paslaugos-1-3580789/?search_pos=1480
198 000 €,4 041                                    €/m²,49,Senamiestis M. Daukšos g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-m-dauksos-g-parduodamas-m-butas-vilniaus-senamiestyje-1-3600108/?search_pos=1481
189 900 €,5 934                                    €/m²,32,Markučiai Kaukysos g.,https://www.aruodas.lt/butai-vilniuje-markuciuose-kaukysos-g-paupio-mikrorajono-tesinys-markuciai-su-1-3580709/?search_pos=1482
120 000 €,2 553                                    €/m²,47,Lazdynai Erfurto g.,https://www.aruodas.lt/butai-vilniuje-lazdynuose-erfurto-g-parduodamas-kvm-k-butas-erfurto-g-1-3606880/?search_pos=1483
36 500 €,1 789                                    €/m²,20.4,Naujoji Vilnia Parko g.,https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-parko-g-vilnius-naujoji-vilnia-parko-g-k-1-3407165/?search_pos=1484
127 500 €,2 502                                    €/m²,51,Justiniškės Taikos g.,https://www.aruodas.lt/butai-vilniuje-justiniskese-taikos-g-sviesa-ramybe-ir-erdve-butas-su-privacios-1-3604560/?search_pos=1485
129 500 €,3 976                                    €/m²,32.6,Šnipiškės Kalvarijų g.,https://www.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-jaukus-ir-sviesus-kambariu-butas-1-3604360/?search_pos=1486
134 000 €,2 925                                    €/m²,45.8,Šnipiškės Kalvarijų g.,https://www.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-parduodamas-sviesus-ir-jaukus-kambariu-1-3607584/?search_pos=1487
122 000 €,2 302                                    €/m²,53,Šeškinė Ukmergės g.,https://www.aruodas.lt/butai-vilniuje-seskineje-ukmerges-g-parduodamas-erdvus-ir-funkcionalaus-1-3607676/?search_pos=1488
250 500 €,5 403                                    €/m²,46.4,Šeškinė Deltuvos g.,https://www.aruodas.lt/butai-vilniuje-seskineje-deltuvos-g-projekte-zveryno-panoramos-deltuvos-g-1-3607412/?search_pos=1489
143 000 €,3 714                                    €/m²,38.5,Pilaitė Pilkalnio g.,https://www.aruodas.lt/butai-vilniuje-pilaiteje-pilkalnio-g-parduodamas-k-butas-pilaiteje-butas-1-3606382/?search_pos=1490
175 700 €,2 789                                    €/m²,63,Šnipiškės Kalvarijų g.,https://www.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-mylimas-ir-puoselejamas-kambariu-butas-1-3588155/?search_pos=1491
82 000 €,2 651                                    €/m²,30.9,Šnipiškės Kalvarijų g.,https://www.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-parduodamas-no-kambario-butas-snipiskese-1-3606784/?search_pos=1492
436 000 €,4 844                                    €/m²,90,Naujamiestis Panerių g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-paneriu-g-parduodamas-erdvus-kambariu-butas-su-kv-1-3580427/?search_pos=1493
129 000 €,3 486                                    €/m²,37,Lazdynėliai Neužmirštuolių g.,https://www.aruodas.lt/butai-vilniuje-lazdyneliuose-neuzmirstuoliu-g-parduodamas-isskirtinai-jaukus-stilingai-1-3607856/?search_pos=1494
130 000 €,4 298                                    €/m²,30.3,Žirmūnai Minties g.,https://www.aruodas.lt/butai-vilniuje-zirmunuose-minties-g-moderniai-ir-jaukiai-irengtas-kambariu-1-3599810/?search_pos=1495
138 000 €,1 944                                    €/m²,71,Pilaitė Papilėnų g.,https://www.aruodas.lt/butai-vilniuje-pilaiteje-papilenu-g-buto-privalumai-trys-nepereinami-1-3605440/?search_pos=1496
30 200 €,2 157                                    €/m²,14,Jeruzalė Jeruzalės g.,https://www.aruodas.lt/butai-vilniuje-jeruzaleje-jeruzales-g-parduodamas-sviesus-kambarys-bendrabutinio-1-3603134/?search_pos=1497
79 000 €,2 651                                    €/m²,29.8,Šnipiškės Kalvarijų g.,https://www.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-parduodamas-sviesus-kambario-butas-1-3607476/?search_pos=1498
85 700 €,3 427                                    €/m²,25,Žirmūnai Apkasų g.,https://www.aruodas.lt/butai-vilniuje-zirmunuose-apkasu-g-parduodamas-erdvus-bei-jaukus-pilnai-1-3593013/?search_pos=1499
140 000 €,2 465                                    €/m²,56.8,Naujamiestis Savanorių pr.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-savanoriu-pr-netoli-vingio-parko-parduodamas-ju-1-3604352/?search_pos=1500
,,Plotas,,
156 000 €,3 414                                    €/m²,45.7,Užupis Krivių g.,https://www.aruodas.lt/butai-vilniuje-uzupyje-kriviu-g-parduodamas-kambariu-butas-uzupyje-kriviu-1-3590805/?search_pos=1501
240 000 €,3 852                                    €/m²,62.3,Visoriai Visorių g.,https://www.aruodas.lt/butai-vilniuje-visoriuose-visoriu-g-parduodamas-itin-kokybiskai-irengtas-1-3608252/?search_pos=1502
79 900 €,2 201                                    €/m²,36.3,Grigiškės Kovo 11-osios g.,https://www.aruodas.lt/butai-vilniuje-grigiskese-kovo-11-osios-g-parduodamas-strategiskai-patogioje-vietoje-1-3608234/?search_pos=1503
119 900 €,2 452                                    €/m²,48.9,Naujamiestis Gerosios Vilties g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-gerosios-vilties-g-parduodamas-jaukus-kambariu-butas-gerosios-1-3608184/?search_pos=1504
150 000 €,1 829                                    €/m²,82,Fabijoniškės Fabijoniškių g.,https://www.aruodas.lt/butai-vilniuje-fabijoniskese-fabijoniskiu-g-parduodamas-erdvus-kambariu-butas-1-3589405/?search_pos=1505
499 000 €,6 630                                    €/m²,75.3,Šnipiškės Kalvarijų g.,https://www.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-parduodamas-k-m-butas-su-zemes-sklypu-1-3570319/?search_pos=1506
129 000 €,2 710                                    €/m²,47.6,Karoliniškės Algimanto Petro Kavoliuko g.,https://www.aruodas.lt/butai-vilniuje-karoliniskese-algimanto-petro-kavoliuko-g-parduodamas-kambariu-butas-su-rusiu-1-3608136/?search_pos=1507
62 000 €,1 796                                    €/m²,34.5,Grigiškės Vilniaus g.,https://www.aruodas.lt/butai-vilniuje-grigiskese-vilniaus-g-parduodamas-butas-vilniaus-g-grigiskese-1-3608124/?search_pos=1508
119 000 €,4 544                                    €/m²,26.2,Antakalnis Antakalnio g.,https://www.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-gyvenantiems-miesto-ritmu-tai-namai-1-3608122/?search_pos=1509
85 000 €,2 937                                    €/m²,28.9,Žirmūnai Žirmūnų g.,https://www.aruodas.lt/butai-vilniuje-zirmunuose-zirmunu-g-parduodamas-naujai-irengtas-butas-zirmunu-1-3596494/?search_pos=1510
690 000 €,4 715                                    €/m²,146.3,Žvėrynas Liepyno g.,https://www.aruodas.lt/butai-vilniuje-zveryne-liepyno-g-isskirtinis-penthouse-tipo-butas-zveryne-su-1-3608094/?search_pos=1511
109 900 €,2 168                                    €/m²,50.7,Pašilaičiai Žemynos g.,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-zemynos-g-zemynos-g-pasilaiciuose-parduodamas-erdvus-1-3608092/?search_pos=1512
185 000 €,2 378                                    €/m²,77.8,Lazdynai Architektų g.,https://www.aruodas.lt/butai-vilniuje-lazdynuose-architektu-g-parduodamas-erdvus-kambariu-butas-1-3608090/?search_pos=1513
246 000 €,2 730                                    €/m²,90.1,Šnipiškės Kalvarijų g.,https://www.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-parduodamas-erdvus-ir-sviesus-kambariu-1-3608086/?search_pos=1514
489 000 €,6 113                                    €/m²,80,Senamiestis Palangos g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-palangos-g-lt-parduodamas-unikalus-ir-elegantiskas-1-3608084/?search_pos=1515
159 000 €,3 171                                    €/m²,50.1,Žvėrynas Sėlių g.,https://www.aruodas.lt/butai-vilniuje-zveryne-seliu-g-parduodamas-patogaus-isplanavimo-kv-m-1-3608078/?search_pos=1516
204 000 €,3 133                                    €/m²,65.1,Pilaitė Karaliaučiaus g.,https://www.aruodas.lt/butai-vilniuje-pilaiteje-karaliauciaus-g-butui-priklauso-m-terasa-parduodamas-1-3587501/?search_pos=1517
456 918 €,6 900                                    €/m²,66.2,Senamiestis K. Vanagėlio g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-k-vanagelio-g-puikioje-vietoje-vilniaus-m-senamiestyje-k-1-3608072/?search_pos=1518
660 000 €,4 489                                    €/m²,147,Žvėrynas S. Moniuškos g.,https://www.aruodas.lt/butai-vilniuje-zveryne-s-moniuskos-g-dalines-apdailos-butas-per-du-aukstus-naujos-1-3608046/?search_pos=1519
425 000 €,3 346                                    €/m²,127,Antakalnis Medžiotojų g.,https://www.aruodas.lt/butai-vilniuje-antakalnyje-medziotoju-g-parduodamas-erdvus-butas-issidestes-per-du-1-3536907/?search_pos=1520
195 000 €,3 047                                    €/m²,64,Antakalnis Duburio g.,https://www.aruodas.lt/butai-vilniuje-antakalnyje-duburio-g-bright-spacious-bedroom-apartment-for-1-3591185/?search_pos=1521
259 900 €,3 673                                    €/m²,70.8,Senamiestis Pylimo g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-pylimo-g-isskirtineje-vilniaus-senamiescio-vietoje-1-3602408/?search_pos=1522
64 000 €,1 939                                    €/m²,33,Naujoji Vilnia Parko g.,https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-parko-g-parduodamas-kambariu-butas-kvm-parko-g-1-3607974/?search_pos=1523
65 000 €,1 970                                    €/m²,33,Naujoji Vilnia Parko g.,https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-parko-g-parduodamas-kambariu-butas-kvm-parko-g-1-3606274/?search_pos=1523&pos=1
375 000 €,5 329                                    €/m²,70.4,Naujininkai Burbiškių g.,https://www.aruodas.lt/butai-vilniuje-naujininkuose-burbiskiu-g-parduodamas-isskirtinio-dizaino-kambariu-1-3607960/?search_pos=1524
243 700 €,4 062                                    €/m²,60,Pilaitė M. Mažvydo g.,https://www.aruodas.lt/butai-vilniuje-pilaiteje-m-mazvydo-g-pilaiteje-projekte-martyno-namai-a-1-3606178/?search_pos=1525
,,Plotas,,
549 000 €,9 456                                    €/m²,58.1,Senamiestis Gedimino pr.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-gedimino-pr-parduodami-prabangus-ju-kambariu-kv-1-3607952/?search_pos=1526
199 000 €,3 346                                    €/m²,59.5,Burbiškės Bartų g.,https://www.aruodas.lt/butai-vilniuje-burbiskes-bartu-g-kerintis-gamtos-stebuklas-vilniaus-1-3607950/?search_pos=1527
210 000 €,3 191                                    €/m²,65.8,Žvėrynas Sėlių g.,https://www.aruodas.lt/butai-vilniuje-zveryne-seliu-g-parduodamas-erdvus-kambariu-kv-m-1-3607940/?search_pos=1528
94 000 €,2 420                                    €/m²,38.8,Naujoji Vilnia Darželio g.,https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-darzelio-g-darzelio-g-ame-name-vilniuje-parduodamas-1-3607920/?search_pos=1529
58 000 €,3 222                                    €/m²,18,Naujininkai Dariaus ir Girėno g.,https://www.aruodas.lt/butai-vilniuje-naujininkuose-dariaus-ir-gireno-g-verta-zinoti-naujai-kapitaliai-1-3607912/?search_pos=1530
39 800 €,2 245                                    €/m²,17.7,Naujininkai Rodūnios kel.,https://www.aruodas.lt/butai-vilniuje-naujininkuose-rodunios-kel-skubiai-parduodamas-k-butas-vilniaus-1-3607910/?search_pos=1531
105 000 €,4 102                                    €/m²,25.6,Naujamiestis Kauno g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-kauno-g-puikioje-vietoje-naujamiestyje-vytenio-g-1-3605392/?search_pos=1532
142 000 €,2 840                                    €/m²,50,Karoliniškės Algimanto Petro Kavoliuko g.,https://www.aruodas.lt/butai-vilniuje-karoliniskese-algimanto-petro-kavoliuko-g-parduodamas-naujai-suremontuotas-negyventas-1-3607886/?search_pos=1533
142 000 €,2 840                                    €/m²,50,Karoliniškės Algimanto Petro Kavoliuko g.,https://www.aruodas.lt/butai-vilniuje-karoliniskese-algimanto-petro-kavoliuko-g-parduodamas-naujai-suremontuotas-negyventas-1-3604846/?search_pos=1533&pos=1
174 990 €,3 608                                    €/m²,48.5,Šeškinė Sudervės kel.,https://www.aruodas.lt/butai-vilniuje-seskineje-suderves-kel-parduodamas-naujai-irengtas-kambariu-butas-1-3607882/?search_pos=1534
